376370 Q0 1300685 6 3.03727151 galago
376370 Q0 85254 7 2.85942083 galago
376370 Q0 202780 8 2.77965742 galago
376370 Q0 331954 9 2.77965742 galago
376370 Q0 849898 10 2.77965742 galago
78795 Q0 1930424 1 9.48432898 galago
78795 Q0 1019619 2 8.77197785 galago
78795 Q0 78795 3 8.53392031 galago
78795 Q0 1982430 4 8.44097765 galago
78795 Q0 2057798 5 8.25832530 galago
78795 Q0 104972 6 7.93283449 galago
78795 Q0 927191 7 7.93283449 galago
78795 Q0 1091324 8 7.93283449 galago
78795 Q0 1698847 9 7.93283449 galago
78795 Q0 1979191 10 7.93283449 galago
1386604 Q0 75385 1 6.74796087 galago
1386604 Q0 1095638 2 6.63218734 galago
1386604 Q0 4538 3 6.45751337 galago
1386604 Q0 578829 4 6.28226672 galago
1386604 Q0 1285332 5 6.28226672 galago
1386604 Q0 1747165 6 6.25534050 galago
1386604 Q0 21700 7 6.07938677 galago
1386604 Q0 467198 8 6.07938677 galago
1386604 Q0 2213259 9 6.07938677 galago
1386604 Q0 2443723 10 6.07938677 galago
495038 Q0 694223 1 5.10586628 galago
495038 Q0 512266 2 3.71021869 galago
495038 Q0 982395 3 3.62711333 galago
495038 Q0 1207087 4 3.62711333 galago
495038 Q0 1814572 5 3.40140097 galago
495038 Q0 495038 6 3.36050369 galago
495038 Q0 840434 7 3.36050369 galago
495038 Q0 1450513 8 3.26733931 galago
495038 Q0 626614 9 2.93818036 galago
495038 Q0 788486 10 2.90056209 galago
16723 Q0 175718 1 6.08587937 galago
16723 Q0 468880 2 5.72897663 galago
16723 Q0 746853 3 5.60106593 galago
16723 Q0 450750 4 5.44598828 galago
16723 Q0 454814 5 5.30723969 galago
16723 Q0 254082 6 5.25111703 galago
16723 Q0 468860 7 5.21450866 galago
16723 Q0 16723 8 4.76170314 galago
16723 Q0 211934 9 4.76170314 galago
16723 Q0 323262 10 4.68698199 galago
121820 Q0 121820 1 8.44400536 galago
121820 Q0 1576046 2 8.44400536 galago
121820 Q0 1824649 3 8.44400536 galago
121820 Q0 2045109 4 8.41945622 galago
121820 Q0 2129544 5 7.45878868 galago
121820 Q0 455247 6 7.32648395 galago
121820 Q0 179245 7 6.96812990 galago
121820 Q0 455990 8 6.96812990 galago
121820 Q0 1320220 9 6.96812990 galago
121820 Q0 1576052 10 6.96812990 galago
152707 Q0 1267736 1 2.85881512 galago
152707 Q0 152707 2 2.71521710 galago
152707 Q0 2344186 3 2.64319050 galago
152707 Q0 318047 4 2.43250155 galago
152707 Q0 832620 5 2.33332003 galago
152707 Q0 1136720 6 2.29744926 galago
152707 Q0 1963892 7 2.09080521 galago
152707 Q0 126833 8 2.06771284 galago
152707 Q0 2238151 9 2.06771284 galago
152707 Q0 126071 10 1.78802760 galago
811409 Q0 2439962 1 7.69096709 galago
811409 Q0 2562 2 6.68115119 galago
811409 Q0 552200 3 6.68115119 galago
811409 Q0 671031 4 6.68115119 galago
811409 Q0 811409 5 6.68115119 galago
811409 Q0 1814492 6 6.68115119 galago
811409 Q0 2336570 7 6.68115119 galago
811409 Q0 887087 8 5.69431037 galago
811409 Q0 1014445 9 5.69431037 galago
811409 Q0 1239309 10 5.69431037 galago
21972 Q0 30830 1 11.23365981 galago
21972 Q0 319113 2 8.96039304 galago
21972 Q0 21972 3 8.17906124 galago
21972 Q0 1622111 4 8.17906124 galago
21972 Q0 252990 5 7.64102103 galago
21972 Q0 518019 6 7.64102103 galago
21972 Q0 1184649 7 7.64102103 galago
21972 Q0 1430314 8 7.64102103 galago
21972 Q0 2383640 9 7.64102103 galago
21972 Q0 2338868 10 6.92886365 galago
466861 Q0 466861 1 6.80887370 galago
466861 Q0 1999771 2 6.14466345 galago
466861 Q0 1203187 3 3.36977751 galago
466861 Q0 1361844 4 2.99150103 galago
466861 Q0 1423192 5 2.72264676 galago
466861 Q0 80912 6 2.31200949 galago
466861 Q0 665606 7 2.31200949 galago
466861 Q0 731995 8 2.31200949 galago
466861 Q0 770509 9 2.31200949 galago
466861 Q0 939358 10 2.31200949 galago
336822 Q0 336822 1 2.57005824 galago
336822 Q0 1448602 2 2.55844631 galago
336822 Q0 1130523 3 2.28957358 galago
336822 Q0 2326688 4 2.27897748 galago
336822 Q0 1162918 5 2.17413579 galago
336822 Q0 867231 6 2.13836282 galago
336822 Q0 1696468 7 2.13579474 galago
336822 Q0 1673579 8 2.12019089 galago
336822 Q0 224718 9 2.10515828 galago
336822 Q0 1977404 10 2.04357479 galago
159857 Q0 7029 1 4.21919665 galago
159857 Q0 159857 2 4.06579031 galago
159857 Q0 100629 3 4.05522226 galago
159857 Q0 121409 4 3.97944956 galago
159857 Q0 429510 5 3.68937924 galago
159857 Q0 556208 6 3.67244468 galago
159857 Q0 1488735 7 3.63975182 galago
159857 Q0 1329897 8 3.58436881 galago
159857 Q0 9193 9 3.51695987 galago
159857 Q0 1202379 10 3.51106309 galago
258529 Q0 258529 1 6.23607222 galago
258529 Q0 2326169 2 5.95349640 galago
258529 Q0 986686 3 5.89038887 galago
258529 Q0 1714670 4 5.35990248 galago
258529 Q0 137211 5 5.11790464 galago
258529 Q0 1493363 6 3.39084343 galago
258529 Q0 1230272 7 2.40879270 galago
258529 Q0 1312114 8 2.40879270 galago
258529 Q0 2309863 9 2.40879270 galago
258529 Q0 2418615 10 2.40879270 galago
243772 Q0 612257 1 3.78040435 galago
243772 Q0 169617 2 3.21626561 galago
243772 Q0 1191232 3 3.13609118 galago
243772 Q0 1549685 4 2.87143977 galago
243772 Q0 319843 5 2.80858858 galago
243772 Q0 930121 6 2.67184451 galago
243772 Q0 1624228 7 2.55509219 galago
243772 Q0 243772 8 2.54765493 galago
243772 Q0 571050 9 2.36771453 galago
243772 Q0 877630 10 2.36771453 galago
560901 Q0 560901 1 11.17226483 galago
560901 Q0 2252430 2 8.99372843 galago
560901 Q0 1209068 3 5.44529352 galago
2137675 Q0 2231050 1 5.54665847 galago
2137675 Q0 1886031 2 5.42173643 galago
2137675 Q0 2257596 3 4.49336352 galago
2137675 Q0 2137675 4 3.98142460 galago
2137675 Q0 1822264 5 2.82833068 galago
2137675 Q0 1839784 6 2.82833068 galago
2137675 Q0 2203071 7 2.82833068 galago
2137675 Q0 2089825 8 2.46696904 galago
2137675 Q0 2216691 9 1.04642487 galago
2137675 Q0 2449856 10 1.03579029 galago
1498701 Q0 1498701 1 6.54107975 galago
1498701 Q0 1973272 2 6.53313444 galago
1498701 Q0 120145 3 6.06953099 galago
1498701 Q0 1259661 4 5.72197002 galago
1498701 Q0 2223119 5 5.72197002 galago
1498701 Q0 15669 6 5.22249607 galago
1498701 Q0 11752 7 4.99891275 galago
1498701 Q0 2032542 8 4.38779099 galago
1498701 Q0 2341415 9 4.38779099 galago
1498701 Q0 953639 10 4.37302622 galago
136836 Q0 136836 1 9.20739876 galago
136836 Q0 1619871 2 9.20739876 galago
136836 Q0 581538 3 8.60171180 galago
136836 Q0 1480458 4 8.60171180 galago
136836 Q0 1118460 5 7.80001624 galago
136836 Q0 2136199 6 4.94585900 galago
136836 Q0 133541 7 4.72255508 galago
136836 Q0 313393 8 4.72255508 galago
136836 Q0 317940 9 4.72255508 galago
136836 Q0 317942 10 4.72255508 galago
1305091 Q0 1305091 1 9.49980679 galago
1305091 Q0 1886503 2 9.49980679 galago
1305091 Q0 710157 3 8.04772870 galago
1305091 Q0 794902 4 4.87253371 galago
1305091 Q0 811030 5 4.87253371 galago
1305091 Q0 856949 6 4.87253371 galago
1305091 Q0 1171821 7 4.87253371 galago
1305091 Q0 1391600 8 4.87253371 galago
1305091 Q0 1841882 9 4.87253371 galago
279965 Q0 1290670 1 6.49874953 galago
279965 Q0 279965 2 5.42740259 galago
279965 Q0 934802 3 4.34407100 galago
279965 Q0 640363 4 4.05830656 galago
279965 Q0 1337196 5 3.59720792 galago
279965 Q0 2018873 6 3.59720792 galago
279965 Q0 2018874 7 3.59720792 galago
279965 Q0 535634 8 3.46215687 galago
279965 Q0 1917948 9 3.24586321 galago
279965 Q0 669883 10 3.13650010 galago
204699 Q0 1532436 1 9.11351449 galago
204699 Q0 204699 2 8.26411797 galago
204699 Q0 791867 3 8.26411797 galago
204699 Q0 2080566 4 8.26411797 galago
204699 Q0 1904034 5 7.04346473 galago
204699 Q0 2063693 6 5.66420103 galago
204699 Q0 1644804 7 5.00354757 galago
273791 Q0 273791 1 6.74375081 galago
273791 Q0 66532 2 4.51508112 galago
273791 Q0 1259943 3 4.33332559 galago
273791 Q0 768012 4 4.12137334 galago
273791 Q0 44374 5 3.85025854 galago
273791 Q0 526190 6 3.72998469 galago
273791 Q0 986994 7 3.43518598 galago
273791 Q0 1014881 8 3.43518598 galago
273791 Q0 1219383 9 3.43518598 galago
273791 Q0 1502615 10 3.43518598 galago
153700 Q0 849706 1 5.78936066 galago
153700 Q0 507035 2 4.78737433 galago
153700 Q0 624438 3 4.34118213 galago
153700 Q0 849722 4 4.11833528 galago
153700 Q0 441052 5 3.69996693 galago
153700 Q0 849712 6 3.69996693 galago
153700 Q0 1251354 7 3.69996693 galago
153700 Q0 1484201 8 3.30446993 galago
153700 Q0 2439823 9 3.23754351 galago
153700 Q0 153700 10 3.19663906 galago
383116 Q0 776379 1 5.29613746 galago
383116 Q0 1466844 2 4.92906782 galago
383116 Q0 1569653 3 4.85967192 galago
383116 Q0 1836179 4 4.62387030 galago
383116 Q0 1972228 5 4.54328815 galago
383116 Q0 1659871 6 4.53321522 galago
383116 Q0 1695459 7 4.22571445 galago
383116 Q0 1307630 8 4.20657550 galago
383116 Q0 1523353 9 3.95796077 galago
383116 Q0 1523351 10 3.82896875 galago
1026641 Q0 1026641 1 3.69693382 galago
1026641 Q0 1780869 2 3.29187346 galago
1026641 Q0 380154 3 3.16511907 galago
1026641 Q0 1942181 4 3.15272935 galago
1026641 Q0 1851647 5 3.11490266 galago
1026641 Q0 198575 6 3.10093894 galago
1026641 Q0 787262 7 3.02354494 galago
1026641 Q0 1448624 8 3.01727906 galago
1026641 Q0 2054966 9 2.94849463 galago
1026641 Q0 1534870 10 2.94258908 galago
408105 Q0 2369593 1 2.31649863 galago
408105 Q0 408105 2 2.30260617 galago
408105 Q0 857980 3 2.26739029 galago
408105 Q0 1875777 4 1.88556053 galago
408105 Q0 71672 5 1.32542707 galago
408105 Q0 1358585 6 1.17150731 galago
408105 Q0 2212987 7 1.05647290 galago
408105 Q0 722996 8 1.03495104 galago
408105 Q0 1183859 9 1.03495104 galago
408105 Q0 641401 10 1.01233382 galago
18650 Q0 18650 1 5.93297620 galago
18650 Q0 1916787 2 5.26968341 galago
18650 Q0 610835 3 5.19037525 galago
18650 Q0 207891 4 4.39400152 galago
18650 Q0 184994 5 4.13791695 galago
18650 Q0 1965481 6 3.94942707 galago
18650 Q0 675397 7 3.75296135 galago
18650 Q0 1865780 8 3.75296135 galago
18650 Q0 1943732 9 3.75296135 galago
18650 Q0 2035148 10 3.75296135 galago
397892 Q0 397892 1 10.26592200 galago
397892 Q0 1419981 2 8.26411797 galago
397892 Q0 195137 3 7.04346473 galago
397892 Q0 677729 4 7.04346473 galago
397892 Q0 64889 5 5.00354757 galago
397892 Q0 1149007 6 5.00354757 galago
397892 Q0 1692077 7 5.00354757 galago
4390 Q0 967484 1 4.95879396 galago
4390 Q0 2115358 2 4.93310646 galago
4390 Q0 964783 3 4.58549412 galago
4390 Q0 499468 4 4.56743644 galago
4390 Q0 1211641 5 4.00162586 galago
4390 Q0 4390 6 3.88068181 galago
4390 Q0 1363971 7 3.84003295 galago
4390 Q0 1037264 8 3.76637551 galago
4390 Q0 1371127 9 3.63227450 galago
4390 Q0 1189230 10 3.57130320 galago
404602 Q0 404602 1 2.70312328 galago
404602 Q0 964173 2 1.93036180 galago
404602 Q0 1371842 3 1.72075779 galago
404602 Q0 294468 4 1.56252546 galago
404602 Q0 2042624 5 1.55215952 galago
404602 Q0 356707 6 1.53185330 galago
404602 Q0 992495 7 1.53185330 galago
404602 Q0 742097 8 1.50731012 galago
404602 Q0 1383022 9 1.43503926 galago
404602 Q0 1165158 10 1.40334776 galago
424040 Q0 424040 1 10.26592200 galago
424040 Q0 1534817 2 9.90365640 galago
424040 Q0 969330 3 8.26411797 galago
424040 Q0 1224911 4 7.04346473 galago
424040 Q0 1226650 5 6.02337242 galago
424040 Q0 682730 6 5.00354757 galago
424040 Q0 958134 7 5.00354757 galago
111782 Q0 111782 1 6.24508721 galago
111782 Q0 1473020 2 6.24508721 galago
111782 Q0 1603893 3 6.24508721 galago
111782 Q0 1838193 4 6.24508721 galago
111782 Q0 1519953 5 5.55245592 galago
111782 Q0 550287 6 5.32265532 galago
111782 Q0 697085 7 5.32265532 galago
111782 Q0 700773 8 5.32265532 galago
111782 Q0 1459244 9 5.32265532 galago
111782 Q0 1470970 10 5.32265532 galago
121993 Q0 618477 1 4.94109614 galago
121993 Q0 1953327 2 4.78560759 galago
121993 Q0 1932854 3 4.71926326 galago
121993 Q0 594498 4 4.42055544 galago
121993 Q0 1832123 5 4.42055544 galago
121993 Q0 1932843 6 4.42055544 galago
121993 Q0 594490 7 4.21485945 galago
121993 Q0 594698 8 4.21485945 galago
121993 Q0 524759 9 3.94259742 galago
121993 Q0 515957 10 3.88748495 galago
92866 Q0 1557726 1 4.50673613 galago
92866 Q0 405728 2 4.31645854 galago
92866 Q0 1554354 3 4.17825021 galago
92866 Q0 332327 4 4.10665830 galago
92866 Q0 1406802 5 3.70618869 galago
92866 Q0 2064809 6 3.70618869 galago
92866 Q0 2280473 7 3.55739850 galago
92866 Q0 698700 8 3.31776400 galago
92866 Q0 295313 9 2.91729439 galago
92866 Q0 327131 10 2.91729439 galago
71735 Q0 71735 1 5.36433116 galago
71735 Q0 259799 2 5.36433116 galago
71735 Q0 1208070 3 5.30987548 galago
71735 Q0 816667 4 4.28420014 galago
71735 Q0 213174 5 4.27799140 galago
71735 Q0 2329825 6 3.70785962 galago
71735 Q0 607097 7 2.58698830 galago
71735 Q0 889006 8 2.06683748 galago
71735 Q0 348689 9 1.88851645 galago
71735 Q0 1790310 10 1.85615412 galago
192769 Q0 1484341 1 10.28994236 galago
192769 Q0 192769 2 9.39267601 galago
192769 Q0 310273 3 8.77480102 galago
192769 Q0 1866410 4 7.95697323 galago
192769 Q0 1866439 5 7.95697323 galago
192769 Q0 1866466 6 7.95697323 galago
192769 Q0 2218369 7 6.78168686 galago
192769 Q0 482684 8 4.81758540 galago
192769 Q0 2066397 9 4.81758540 galago
192769 Q0 2068413 10 4.81758540 galago
389555 Q0 17002 1 6.72629165 galago
389555 Q0 2381998 2 5.85912019 galago
389555 Q0 389555 3 5.61459147 galago
389555 Q0 350093 4 4.22883499 galago
389555 Q0 334385 5 4.06786967 galago
389555 Q0 296571 6 3.44997362 galago
389555 Q0 1619869 7 3.44997362 galago
389555 Q0 745762 8 2.24799932 galago
389555 Q0 1369428 9 2.24799932 galago
389555 Q0 1599100 10 2.21661112 galago
480592 Q0 950570 1 6.56804155 galago
480592 Q0 1615637 2 5.61565747 galago
480592 Q0 335824 3 4.66148576 galago
480592 Q0 866068 4 4.66148576 galago
480592 Q0 1323117 5 4.66148576 galago
480592 Q0 1359895 6 4.66148576 galago
480592 Q0 480592 7 4.56301563 galago
480592 Q0 1079962 8 3.29458220 galago
480592 Q0 1710383 9 3.26736412 galago
480592 Q0 714960 10 2.56212914 galago
150921 Q0 150921 1 7.50815316 galago
150921 Q0 1735228 2 5.28252279 galago
150921 Q0 2124578 3 3.83265396 galago
150921 Q0 114485 4 2.59825076 galago
150921 Q0 879975 5 2.59357130 galago
150921 Q0 384407 6 2.56716674 galago
150921 Q0 114481 7 2.52649561 galago
150921 Q0 317990 8 2.52649561 galago
150921 Q0 963663 9 2.52649561 galago
150921 Q0 77709 10 2.48625313 galago
137802 Q0 137802 1 8.38973973 galago
137802 Q0 2348484 2 7.60780036 galago
137802 Q0 1843913 3 6.48408864 galago
137802 Q0 2429067 4 5.94919906 galago
137802 Q0 1768928 5 5.47067412 galago
137802 Q0 197061 6 4.60617711 galago
137802 Q0 1114502 7 4.60617711 galago
137802 Q0 1176043 8 4.60617711 galago
137802 Q0 1227188 9 4.60617711 galago
137802 Q0 1835199 10 4.60617711 galago
333125 Q0 843915 1 6.20928236 galago
333125 Q0 333125 2 4.74990339 galago
333125 Q0 785287 3 4.74990339 galago
333125 Q0 593676 4 4.21110637 galago
333125 Q0 254500 5 4.08435299 galago
333125 Q0 365311 6 4.08435299 galago
333125 Q0 876485 7 4.02386435 galago
333125 Q0 1316555 8 3.42951864 galago
333125 Q0 678120 9 3.38142556 galago
333125 Q0 779946 10 3.38142556 galago
38458 Q0 1188947 1 3.53830814 galago
38458 Q0 1452575 2 3.43531318 galago
38458 Q0 953534 3 3.07802963 galago
38458 Q0 1435808 4 3.07802963 galago
38458 Q0 224350 5 3.00285862 galago
38458 Q0 952943 6 2.82998894 galago
38458 Q0 845697 7 2.81964905 galago
38458 Q0 38458 8 2.66132768 galago
38458 Q0 954594 9 2.66132768 galago
38458 Q0 2045566 10 2.55240596 galago
35550 Q0 35550 1 4.51697783 galago
35550 Q0 1235997 2 4.30053457 galago
35550 Q0 1498369 3 3.79235958 galago
35550 Q0 114705 4 3.64201450 galago
35550 Q0 683839 5 3.38787271 galago
35550 Q0 153829 6 3.02251934 galago
35550 Q0 34852 7 3.01277346 galago
35550 Q0 1501242 8 2.87252138 galago
35550 Q0 844040 9 2.81637939 galago
35550 Q0 834843 10 2.76959193 galago
652 Q0 652 1 4.71816470 galago
652 Q0 352240 2 4.18361480 galago
652 Q0 298015 3 4.01297769 galago
652 Q0 109845 4 3.65373348 galago
652 Q0 1231124 5 3.42327125 galago
652 Q0 172951 6 3.17916926 galago
652 Q0 4765 7 3.10358372 galago
652 Q0 775231 8 2.85028360 galago
652 Q0 131490 9 2.82984522 galago
652 Q0 1604630 10 2.82100186 galago
291906 Q0 291906 1 3.91054955 galago
291906 Q0 1885941 2 3.64149832 galago
291906 Q0 210751 3 3.54860527 galago
291906 Q0 433210 4 2.92288942 galago
291906 Q0 1299745 5 2.92288942 galago
291906 Q0 3661 6 2.74994099 galago
291906 Q0 1695754 7 2.74064213 galago
291906 Q0 1166641 8 2.71736874 galago
291906 Q0 155908 9 2.68091371 galago
291906 Q0 249154 10 2.67990426 galago
120810 Q0 541968 1 4.43638359 galago
120810 Q0 541906 2 4.22981376 galago
120810 Q0 541919 3 4.21683997 galago
120810 Q0 541969 4 4.13593169 galago
120810 Q0 541966 5 4.06540328 galago
120810 Q0 541977 6 3.96567330 galago
120810 Q0 1176773 7 3.60304887 galago
120810 Q0 541973 8 3.48231705 galago
120810 Q0 541974 9 3.48231705 galago
120810 Q0 120810 10 3.41178864 galago
223746 Q0 1011820 1 5.12507627 galago
223746 Q0 1202698 2 4.64740962 galago
223746 Q0 1376973 3 4.64740962 galago
223746 Q0 1440551 4 4.64740962 galago
223746 Q0 1350431 5 3.99099504 galago
223746 Q0 223746 6 3.96096302 galago
223746 Q0 667216 7 3.96096302 galago
223746 Q0 802962 8 3.96096302 galago
223746 Q0 821777 9 3.96096302 galago
223746 Q0 821790 10 3.96096302 galago
179114 Q0 2200698 1 4.02348269 galago
179114 Q0 179114 2 3.52440267 galago
179114 Q0 2260918 3 3.20005987 galago
179114 Q0 1215379 4 3.06713213 galago
179114 Q0 21497 5 2.54468431 galago
179114 Q0 1954075 6 2.54468431 galago
179114 Q0 1369444 7 2.25526752 galago
179114 Q0 1545336 8 2.22825649 galago
179114 Q0 476309 9 2.02984148 galago
179114 Q0 524996 10 2.02984148 galago
130030 Q0 2410379 1 7.43308285 galago
130030 Q0 130030 2 6.27413528 galago
130030 Q0 929055 3 6.27413528 galago
130030 Q0 1106007 4 5.37592713 galago
130030 Q0 929062 5 5.01848162 galago
130030 Q0 79028 6 4.64747987 galago
130030 Q0 952364 7 4.50480278 galago
130030 Q0 550802 8 4.32013509 galago
130030 Q0 1066592 9 4.32013509 galago
130030 Q0 1083105 10 3.83517561 galago
129343 Q0 129343 1 1.55253582 galago
129343 Q0 449179 2 1.23930162 galago
129343 Q0 421013 3 1.22587608 galago
129343 Q0 2073153 4 1.18896691 galago
129343 Q0 846322 5 1.17272654 galago
129343 Q0 752319 6 1.12492977 galago
129343 Q0 528413 7 1.12306690 galago
129343 Q0 282566 8 1.12232434 galago
129343 Q0 1896546 9 1.08346508 galago
129343 Q0 879652 10 1.07615149 galago
85913 Q0 1284334 1 8.88824765 galago
85913 Q0 85913 2 8.11908650 galago
85913 Q0 761234 3 8.11908650 galago
85913 Q0 983424 4 7.58499159 galago
85913 Q0 1364723 5 7.58499159 galago
85913 Q0 104526 6 6.87805625 galago
85913 Q0 839175 7 6.87805625 galago
85913 Q0 611364 8 5.86213154 galago
85913 Q0 1363193 9 5.86213154 galago
85913 Q0 1365069 10 5.86213154 galago
424342 Q0 424342 1 4.81988615 galago
424342 Q0 1362227 2 4.39778920 galago
424342 Q0 1084109 3 4.37594205 galago
424342 Q0 58318 4 4.10796388 galago
424342 Q0 106057 5 3.84388652 galago
424342 Q0 1036033 6 3.19615257 galago
424342 Q0 1028737 7 3.18229921 galago
424342 Q0 1095352 8 3.18229921 galago
424342 Q0 1020344 9 3.15568546 galago
424342 Q0 842704 10 2.91822185 galago
1768233 Q0 1777886 1 5.70579373 galago
1768233 Q0 752345 2 5.36564611 galago
1768233 Q0 1768233 3 4.77327343 galago
1768233 Q0 1990403 4 4.77327343 galago
1768233 Q0 832697 5 4.27437346 galago
1768233 Q0 2154739 6 3.79515672 galago
1768233 Q0 896204 7 3.57787827 galago
1768233 Q0 1246557 8 3.41421356 galago
1768233 Q0 1252303 9 3.24441335 galago
1768233 Q0 1553270 10 2.99430483 galago
83169 Q0 83169 1 6.75094794 galago
83169 Q0 1151292 2 5.40820567 galago
83169 Q0 515335 3 4.27308640 galago
83169 Q0 691008 4 4.27308640 galago
83169 Q0 671146 5 3.61993048 galago
83169 Q0 1985549 6 3.61993048 galago
83169 Q0 1786270 7 3.60498367 galago
83169 Q0 1941321 8 3.17435361 galago
83169 Q0 84225 9 3.08524790 galago
83169 Q0 239708 10 3.08524790 galago
294468 Q0 589713 1 2.21492121 galago
294468 Q0 2059664 2 2.18124613 galago
294468 Q0 294468 3 2.14953157 galago
294468 Q0 1383022 4 2.13474400 galago
294468 Q0 655695 5 2.09327927 galago
294468 Q0 764178 6 2.06384399 galago
294468 Q0 992495 7 2.01425436 galago
294468 Q0 356707 8 1.84969341 galago
294468 Q0 1607548 9 1.83024772 galago
294468 Q0 2368137 10 1.83024772 galago
85566 Q0 2093792 1 5.41294721 galago
85566 Q0 85566 2 5.03004150 galago
85566 Q0 2207328 3 4.10834828 galago
85566 Q0 2283271 4 4.10193835 galago
85566 Q0 2309173 5 4.10193835 galago
85566 Q0 2369772 6 4.10193835 galago
85566 Q0 1978315 7 3.72544257 galago
85566 Q0 2283408 8 3.18234909 galago
85566 Q0 2319239 9 3.18234909 galago
85566 Q0 2320800 10 3.18234909 galago
13969 Q0 13969 1 2.29903740 galago
13969 Q0 1186616 2 1.90338095 galago
13969 Q0 221459 3 1.82004385 galago
13969 Q0 1073804 4 1.72311374 galago
13969 Q0 1266838 5 1.60976277 galago
13969 Q0 2233854 6 1.60976277 galago
13969 Q0 222344 7 1.45972989 galago
13969 Q0 651382 8 1.45972372 galago
13969 Q0 671031 9 1.45972372 galago
13969 Q0 1072307 10 1.45972372 galago
600269 Q0 1006327 1 3.14322152 galago
600269 Q0 1042286 2 2.48063608 galago
600269 Q0 1300184 3 2.38760626 galago
600269 Q0 1421114 4 2.35840106 galago
600269 Q0 124418 5 2.29556758 galago
